Time (Day)	LVV B-X (nT)
23.88681	19834.70
23.88750	19834.10
23.88819	19833.70
23.88889	19833.20
23.88958	19833.10
23.89028	19832.90
23.89097	19832.30
23.89167	19831.90
23.89236	19832.20
23.89306	19832.30
23.89375	19831.70
23.89444	19831.10
23.89514	19830.40
23.89583	19830.00
23.89653	19830.20
23.89722	19830.30
23.89792	19830.20
23.89861	19829.30
23.89931	19829.20
23.90000	19830.10
23.90069	19829.90
23.90139	19829.00
23.90208	19828.80
23.90278	19828.30
23.90347	19827.70
23.90417	19827.70
23.90486	19827.70
23.90556	19827.70
23.90625	19827.90
23.90694	19828.40
23.90764	19827.90
23.90833	19827.80
23.90903	19828.30
23.90972	19829.20
23.91042	19829.90
23.91111	19830.70
23.91181	19831.10
23.91250	19832.30
23.91319	19831.90
23.91389	19832.20
23.91458	19832.40
23.91528	19832.80
23.91597	19832.40
23.91667	19832.70
23.91736	19831.60
23.91806	19830.80
23.91875	19829.80
23.91944	19829.50
23.92014	19829.00
23.92083	19829.40
23.92153	19829.00
23.92222	19829.90
23.92292	19830.10
23.92361	19830.30
23.92431	19830.20
23.92500	19829.50
23.92569	19829.40
23.92639	19829.20
23.92708	19829.70
23.92778	19829.30
23.92847	19829.60
23.92917	19829.80
23.92986	19829.90
23.93056	19829.40
23.93125	19828.80
23.93194	19828.40
23.93264	19828.60
23.93333	19829.20
23.93403	19829.80
23.93472	19830.50
23.93542	19830.10
23.93611	19828.60
23.93681	19827.30
23.93750	19826.70
23.93819	19826.20
23.93889	19826.20
23.93958	19827.20
23.94028	19828.00
23.94097	19828.30
23.94167	19828.30
23.94236	19828.70
23.94306	19828.80
23.94375	19829.40
23.94444	19829.30
23.94514	19828.90
23.94583	19829.00
23.94653	19829.10
23.94722	19829.80
23.94792	19830.10
23.94861	19830.00
23.94931	19830.40
23.95000	19829.90
23.95069	19829.70
23.95139	19829.80
23.95208	19830.20
23.95278	19829.80
23.95347	19829.90
23.95417	19830.30
23.95486	19830.30
23.95556	19829.90
23.95625	19829.70
23.95694	19829.60
23.95764	19829.10
23.95833	19828.90
23.95903	19828.30
23.95972	19827.80
23.96042	19827.20
23.96111	19826.30
23.96181	19825.60
23.96250	19825.50
23.96319	19826.30
23.96389	19826.10
23.96458	19825.40
23.96528	19825.70
23.96597	19825.70
23.96667	19825.20
23.96736	19825.30
23.96806	19825.30
23.96875	19825.70
23.96944	19825.70
23.97014	19825.60
23.97083	19825.60
23.97153	19825.40
23.97222	19824.30
23.97292	19823.90
23.97361	19823.50
23.97431	19824.10
23.97500	19824.90
23.97569	19824.40
23.97639	19824.40
23.97708	19825.00
23.97778	19825.70
23.97847	19825.10
23.97917	19825.00
23.97986	19824.90
23.98056	19825.30
23.98125	19825.30
23.98194	19825.50
23.98264	19825.70
23.98333	19825.70
23.98403	19825.30
23.98472	19825.60
23.98542	19825.50
23.98611	19825.20
23.98681	19825.00
23.98750	19825.20
23.98819	19825.90
23.98889	19824.80
23.98958	19824.90
23.99028	19825.20
23.99097	19826.00
23.99167	19826.40
23.99236	19826.80
23.99306	19827.30
23.99375	19827.00
23.99444	19826.80
23.99514	19826.20
23.99583	19826.50
23.99653	19826.20
23.99722	19826.10
23.99792	19826.20
23.99861	19826.30
23.99931	19826.20
24.00000	19826.90
24.00069	19826.70
24.00139	19826.50
24.00208	19826.80
24.00278	19827.10
24.00347	19826.90
24.00417	19826.90
24.00486	19826.30
24.00556	19826.40
24.00625	19826.20
24.00694	19826.60
24.00764	19826.80
24.00833	19829.10
24.00903	19829.70
24.00972	19829.70
24.01042	19829.20
24.01111	19828.80
24.01181	19827.40
24.01250	19826.90
24.01319	19827.20
24.01389	19828.60
24.01458	19830.80
24.01528	19835.00
24.01597	19836.40
24.01667	19837.50
24.01736	19838.60
24.01806	19839.20
24.01875	19839.30
24.01944	19838.50
24.02014	19838.70
24.02083	19837.80
24.02153	19836.90
24.02222	19836.30
24.02292	19834.40
24.02361	19833.00
24.02431	19832.20
24.02500	19832.20
24.02569	19833.20
24.02639	19834.30
24.02708	19835.20
24.02778	19835.50
24.02847	19834.50
24.02917	19833.70
24.02986	19833.20
24.03056	19832.40
24.03125	19831.50
24.03194	19829.70
24.03264	19829.10
24.03333	19830.30
24.03403	19831.40
24.03472	19831.60
24.03542	19831.40
24.03611	19830.80
24.03681	19829.90
24.03750	19829.40
24.03819	19829.30
24.03889	19828.70
24.03958	19828.60
24.04028	19828.60
24.04097	19828.80
24.04167	19828.90
24.04236	19829.10
24.04306	19828.90
24.04375	19828.70
24.04444	19828.40
24.04514	19827.60
24.04583	19827.40
24.04653	19827.20
24.04722	19827.20
24.04792	19826.90
24.04861	19826.50
24.04931	19825.60
24.05000	19826.50
24.05069	19826.50
24.05139	19825.60
24.05208	19825.10
24.05278	19826.00
24.05347	19826.30
24.05417	19825.90
24.05486	19826.00
24.05556	19825.40
24.05625	19824.00
24.05694	19821.50
24.05764	19820.90
24.05833	19820.60
24.05903	19820.30
24.05972	19819.90
24.06042	19819.80
24.06111	19820.00
24.06181	19821.50
24.06250	19822.50
24.06319	19823.90
24.06389	19825.50
24.06458	19826.50
24.06528	19827.50
24.06597	19828.90
24.06667	19830.20
24.06736	19830.00
24.06806	19829.40
24.06875	19828.90
24.06944	19828.00
24.07014	19827.30
24.07083	19827.10
24.07153	19827.70
24.07222	19828.20
24.07292	19828.90
24.07361	19829.50
24.07431	19829.40
24.07500	19829.60
24.07569	19829.20
24.07639	19828.90
24.07708	19828.00
24.07778	19827.10
24.07847	19827.00
24.07917	19827.20
24.07986	19826.90
24.08056	19826.30
24.08125	19825.70
24.08194	19825.10
24.08264	19824.40
24.08333	19823.90
24.08403	19825.00
24.08472	19825.70
24.08542	19827.30
24.08611	19827.90
24.08681	19828.50
24.08750	19829.30
24.08819	19830.20
24.08889	19830.70
24.08958	19831.80
24.09028	19832.90
24.09097	19834.00
24.09167	19834.50
24.09236	19834.80
24.09306	19834.30
24.09375	19834.40
24.09444	19835.20
24.09514	19835.50
24.09583	19835.60
24.09653	19836.50
24.09722	19836.90
24.09792	19837.40
24.09861	19838.90
24.09931	19838.80
24.10000	19840.10
24.10069	19841.10
24.10139	19842.70
24.10208	19843.90
24.10278	19845.10
24.10347	19845.60
24.10417	19845.90
24.10486	19846.90
24.10556	19847.00
24.10625	19847.70
24.10694	19846.90
24.10764	19847.00
24.10833	19845.50
24.10903	19844.90
24.10972	19843.50
24.11042	19841.80
24.11111	19841.90
24.11181	19842.50
24.11250	19844.40
24.11319	19846.90
24.11389	19847.40
24.11458	19847.30
24.11528	19847.40
24.11597	19848.30
24.11667	19848.70
24.11736	19848.90
24.11806	19847.90
24.11875	19847.90
24.11944	19848.30
24.12014	19848.40
24.12083	19848.00
24.12153	19848.40
24.12222	19848.20
24.12292	19847.80
24.12361	19847.10
24.12431	19847.50
24.12500	19847.60
24.12569	19847.70
24.12639	19847.20
24.12708	19847.40
24.12778	19846.80
24.12847	19846.40
24.12917	19845.60
24.12986	19844.60
24.13056	19844.70
24.13125	19845.10
24.13194	19844.40
24.13264	19842.80
24.13333	19842.50
24.13403	19841.80
24.13472	19841.30
24.13542	19841.40
24.13611	19842.40
24.13681	19842.00
24.13750	19841.60
24.13819	19841.00
24.13889	19840.30
24.13958	19838.90
24.14028	19838.90
24.14097	19838.50
24.14167	19838.30
24.14236	19838.10
24.14306	19838.40
24.14375	19838.50
24.14444	19839.00
24.14514	19839.40
24.14583	19838.40
24.14653	19838.40
24.14722	19838.60
24.14792	19838.10
24.14861	19836.30
24.14931	19835.10
24.15000	19834.90
24.15069	19834.80
24.15139	19835.70
24.15208	19836.20
24.15278	19835.40
24.15347	19835.00
24.15417	19834.80
24.15486	19834.90
24.15556	19834.50
24.15625	19834.00
24.15694	19833.10
24.15764	19832.40
24.15833	19832.80
24.15903	19833.00
24.15972	19833.50
24.16042	19833.70
24.16111	19833.30
24.16181	19833.40
24.16250	19833.60
24.16319	19833.80
24.16389	19833.10
24.16458	19832.40
24.16528	19832.50
24.16597	19832.10
24.16667	19831.40
24.16736	19830.80
24.16806	19831.00
24.16875	19830.40
24.16944	19830.70
24.17014	19830.60
24.17083	19830.40
24.17153	19829.90
24.17222	19830.10
24.17292	19830.10
24.17361	19830.00
24.17431	19829.70
24.17500	19830.40
24.17569	19830.20
24.17639	19830.90
24.17708	19831.50
24.17778	19830.50
24.17847	19828.70
24.17917	19827.50
24.17986	19828.20
24.18056	19828.00
24.18125	19827.50
24.18194	19826.60
24.18264	19826.60
24.18333	19826.60
24.18403	19827.00
24.18472	19828.40
24.18542	19828.00
24.18611	19827.80
24.18681	19828.00
24.18750	19828.60
24.18819	19829.10
24.18889	19829.20
24.18958	19828.50
24.19028	19827.90
24.19097	19827.60
24.19167	19828.50
24.19236	19829.20
24.19306	19829.00
24.19375	19828.10
24.19444	19827.40
24.19514	19828.40
24.19583	19828.80
24.19653	19828.40
24.19722	19828.10
24.19792	19828.00
24.19861	19827.10
24.19931	19827.60
24.20000	19827.80
24.20069	19828.10
24.20139	19827.90
24.20208	19827.90
24.20278	19827.90
24.20347	19828.60
24.20417	19828.10
24.20486	19828.30
24.20556	19826.90
24.20625	19826.30
24.20694	19827.40
24.20764	19827.80
24.20833	19828.00
24.20903	19827.40
24.20972	19826.90
24.21042	19827.00
24.21111	19826.10
24.21181	19825.70
24.21250	19825.80
24.21319	19826.00
24.21389	19825.90
24.21458	19826.00
24.21528	19826.40
24.21597	19825.50
24.21667	19825.00
24.21736	19824.90
24.21806	19825.40
24.21875	19825.10
24.21944	19825.20
24.22014	19825.90
24.22083	19826.90
24.22153	19827.00
24.22222	19825.90
24.22292	19825.90
24.22361	19825.10
24.22431	19825.20
24.22500	19825.10
24.22569	19828.00
24.22639	19829.60
24.22708	19828.10
24.22778	19826.60
24.22847	19826.10
24.22917	19825.90
24.22986	19825.60
24.23056	19825.70
24.23125	19827.90
24.23194	19833.40
24.23264	19834.30
24.23333	19833.60
24.23403	19834.10
24.23472	19832.60
24.23542	19830.10
24.23611	19827.90
24.23681	19825.90
24.23750	19826.50
24.23819	19828.60
24.23889	19828.80
24.23958	19827.70
24.24028	19828.20
24.24097	19829.60
24.24167	19830.90
24.24236	19832.10
24.24306	19832.60
24.24375	19834.40
24.24444	19834.90
24.24514	19834.80
24.24583	19835.00
24.24653	19835.10
24.24722	19836.30
24.24792	19837.20
24.24861	19837.70
24.24931	19837.40
24.25000	19836.80
24.25069	19836.30
24.25139	19836.10
24.25208	19836.10
24.25278	19837.70
24.25347	19840.20
24.25417	19840.60
24.25486	19839.60
24.25556	19838.50
24.25625	19838.60
24.25694	19839.40
24.25764	19840.60
24.25833	19841.80
24.25903	19842.40
24.25972	19842.10
24.26042	19841.90
24.26111	19841.30
24.26181	19841.80
24.26250	19843.00
24.26319	19844.00
24.26389	19844.80
24.26458	19843.20
24.26528	19843.20
24.26597	19843.00
24.26667	19843.40
24.26736	19844.00
24.26806	19845.30
24.26875	19845.90
24.26944	19845.50
24.27014	19845.20
24.27083	19845.90
24.27153	19846.30
24.27222	19846.70
24.27292	19847.60
24.27361	19847.40
24.27431	19847.00
24.27500	19847.10
24.27569	19847.70
24.27639	19847.40
24.27708	19846.60
24.27778	19845.50
24.27847	19844.70
24.27917	19845.70
24.27986	19847.30
24.28056	19849.90
24.28125	19851.30
24.28194	19849.50
24.28264	19845.90
24.28333	19844.20
24.28403	19843.20
24.28472	19841.80
24.28542	19840.90
24.28611	19840.90
24.28681	19841.40
24.28750	19843.40
24.28819	19844.00
24.28889	19844.20
24.28958	19843.40
24.29028	19842.90
24.29097	19842.90
24.29167	19841.50
24.29236	19838.90
24.29306	19838.70
24.29375	19840.90
24.29444	19842.90
24.29514	19843.80
24.29583	19842.30
24.29653	19841.70
24.29722	19842.10
24.29792	19842.40
24.29861	19841.20
24.29931	19840.30
24.30000	19840.10
24.30069	19841.20
24.30139	19842.90
24.30208	19843.70
24.30278	19844.90
24.30347	19844.70
24.30417	19842.60
24.30486	19841.00
24.30556	19838.80
24.30625	19837.10
24.30694	19837.90
24.30764	19838.90
24.30833	19838.80
24.30903	19838.10
24.30972	19836.80
24.31042	19834.00
24.31111	19833.20
24.31181	19834.20
24.31250	19835.00
24.31319	19835.90
24.31389	19835.90
24.31458	19834.80
24.31528	19835.20
24.31597	19834.80
24.31667	19835.20
24.31736	19835.40
24.31806	19836.30
24.31875	19836.30
24.31944	19836.40
24.32014	19838.60
24.32083	19838.80
24.32153	19838.00
24.32222	19838.70
24.32292	19839.70
24.32361	19838.70
24.32431	19836.40
24.32500	19835.00
24.32569	19834.70
24.32639	19835.50
24.32708	19836.00
24.32778	19836.40
24.32847	19837.00
24.32917	19837.20
24.32986	19838.20
24.33056	19839.60
24.33125	19840.50
24.33194	19840.70
24.33264	19841.10
24.33333	19840.10
24.33403	19839.00
24.33472	19837.40
24.33542	19836.20
24.33611	19836.40
24.33681	19837.40
24.33750	19839.20
24.33819	19841.10
24.33889	19842.00
24.33958	19841.20
24.34028	19839.70
24.34097	19839.00
24.34167	19837.90
24.34236	19837.00
24.34306	19836.50
24.34375	19836.90
24.34444	19835.90
24.34514	19833.10
24.34583	19833.10
24.34653	19831.80
24.34722	19831.30
24.34792	19831.20
24.34861	19829.90
24.34931	19829.90
24.35000	19828.50
24.35069	19826.60
24.35139	19825.60
24.35208	19825.70
24.35278	19825.50
24.35347	19828.00
24.35417	19832.50
24.35486	19834.70
24.35556	19836.70
24.35625	19836.90
24.35694	19835.80
24.35764	19834.20
24.35833	19834.60
24.35903	19835.10
24.35972	19835.40
24.36042	19834.50
24.36111	19833.90
24.36181	19831.50
24.36250	19830.40
24.36319	19830.50
24.36389	19830.90
24.36458	19830.80
24.36528	19831.00
24.36597	19831.00
24.36667	19830.30
24.36736	19830.40
24.36806	19831.00
24.36875	19831.20
24.36944	19830.40
24.37014	19830.00
24.37083	19829.50
24.37153	19829.50
24.37222	19829.90
24.37292	19830.00
24.37361	19829.30
24.37431	19828.90
24.37500	19828.40
24.37569	19827.60
24.37639	19827.60
24.37708	19826.80
24.37778	19825.70
24.37847	19826.20
24.37917	19827.00
24.37986	19826.80
24.38056	19826.70
24.38125	19826.60
24.38194	19826.90
24.38264	19826.70
24.38333	19826.40
24.38403	19825.80
24.38472	19825.80
24.38542	19825.50
24.38611	19825.30
24.38681	19825.40
24.38750	19826.00
24.38819	19826.30
24.38889	19826.50
24.38958	19825.90
24.39028	19825.70
24.39097	19825.60
24.39167	19826.90
24.39236	19827.10
24.39306	19828.30
24.39375	19829.20
24.39444	19830.80
24.39514	19830.40
24.39583	19830.00
24.39653	19830.00
24.39722	19829.50
24.39792	19829.20
24.39861	19829.50
24.39931	19829.30
24.40000	19829.30
24.40069	19829.00
24.40139	19829.00
24.40208	19828.50
24.40278	19827.50
24.40347	19827.20
24.40417	19828.10
24.40486	19828.20
24.40556	19828.30
24.40625	19828.60
24.40694	19827.60
24.40764	19827.70
24.40833	19829.20
24.40903	19829.50
24.40972	19829.20
24.41042	19829.90
24.41111	19829.80
24.41181	19829.70
24.41250	19829.90
24.41319	19830.20
24.41389	19830.40
24.41458	19830.20
24.41528	19830.70
24.41597	19831.20
24.41667	19830.50
24.41736	19830.40
24.41806	19830.30
24.41875	19829.60
24.41944	19830.00
24.42014	19830.00
24.42083	19829.80
24.42153	19829.00
24.42222	19828.70
24.42292	19829.20
24.42361	19829.20
24.42431	19829.00
24.42500	19829.20
24.42569	19829.40
24.42639	19829.60
24.42708	19829.70
24.42778	19829.90
24.42847	19829.80
24.42917	19829.50
24.42986	19829.50
24.43056	19828.60
24.43125	19828.70
24.43194	19829.70
24.43264	19829.50
24.43333	19829.10
24.43403	19829.10
24.43472	19828.70
24.43542	19828.50
24.43611	19828.50
24.43681	19828.30
24.43750	19829.20
24.43819	19829.70
24.43889	19830.10
24.43958	19830.00
24.44028	19829.90
24.44097	19829.80
24.44167	19830.20
24.44236	19830.30
24.44306	19830.00
24.44375	19830.20
24.44444	19830.80
24.44514	19831.20
24.44583	19831.00
24.44653	19831.50
24.44722	19830.90
24.44792	19831.30
24.44861	19831.40
24.44931	19831.50
24.45000	19832.10
24.45069	19831.40
24.45139	19831.90
24.45208	19831.60
24.45278	19830.70
24.45347	19830.80
24.45417	19831.80
24.45486	19832.40
24.45556	19831.90
24.45625	19831.10
24.45694	19830.50
24.45764	19830.90
24.45833	19831.40
24.45903	19831.40
24.45972	19831.20
24.46042	19831.40
24.46111	19830.50
24.46181	19829.60
24.46250	19830.20
24.46319	19829.60
24.46389	19830.00
24.46458	19830.30
24.46528	19830.40
24.46597	19831.00
24.46667	19830.50
24.46736	19830.80
24.46806	19832.00
24.46875	19831.60
24.46944	19831.30
24.47014	19830.70
24.47083	19831.40
24.47153	19830.60
24.47222	19831.40
24.47292	19830.20
24.47361	19829.60
24.47431	19829.60
24.47500	19829.20
24.47569	19829.40
24.47639	19828.50
24.47708	19829.50
24.47778	19828.00
24.47847	19828.70
24.47917	19829.30
24.47986	19828.70
24.48056	19828.30
24.48125	19827.90
24.48194	19828.60
24.48264	19828.70
24.48333	19828.20
24.48403	19829.30
24.48472	19827.60
24.48542	19828.60
24.48611	19827.60
24.48681	19828.50
24.48750	19827.90
24.48819	19829.80
24.48889	19830.50
24.48958	19830.00
24.49028	19831.60
24.49097	19830.10
24.49167	19831.90
24.49236	19832.60
24.49306	19832.80
24.49375	19833.00
24.49444	19833.80
24.49514	19833.80
24.49583	19835.50
24.49653	19835.20
24.49722	19835.10
24.49792	19836.60
24.49861	19836.80
24.49931	19836.70
24.50000	19836.10
24.50069	19836.80
24.50139	19837.20
24.50208	19837.30
24.50278	19837.50
24.50347	19837.50
24.50417	19837.40
24.50486	19837.50
24.50556	19838.70
24.50625	19838.60
24.50694	19837.90
24.50764	19838.40
24.50833	19838.00
24.50903	19838.60
24.50972	19838.50
24.51042	19837.60
24.51111	19836.60
24.51181	19836.20
24.51250	19837.00
24.51319	19836.60
24.51389	19836.70
24.51458	19837.20
24.51528	19838.30
24.51597	19839.20
24.51667	19839.10
24.51736	19838.70
24.51806	19838.50
24.51875	19838.20
24.51944	19838.20
24.52014	19838.30
24.52083	19838.10
24.52153	19839.10
24.52222	19838.80
24.52292	19839.70
24.52361	19840.50
24.52431	19840.50
24.52500	19839.90
24.52569	19840.30
24.52639	19839.70
24.52708	19840.60
24.52778	19840.90
24.52847	19840.80
24.52917	19840.20
24.52986	19840.00
24.53056	19839.10
24.53125	19839.10
24.53194	19839.00
24.53264	19838.70
24.53333	19838.80
24.53403	19838.10
24.53472	19838.60
24.53542	19839.50
24.53611	19840.20
24.53681	19839.30
24.53750	19840.10
24.53819	19841.00
24.53889	19841.80
24.53958	19840.60
24.54028	19840.90
24.54097	19840.60
24.54167	19840.50
24.54236	19840.50
24.54306	19840.10
24.54375	19839.70
24.54444	19839.90
24.54514	19839.80
24.54583	19839.40
24.54653	19839.20
24.54722	19839.20
24.54792	19839.70
24.54861	19839.20
24.54931	19839.20
24.55000	19839.10
24.55069	19839.40
24.55139	19839.70
24.55208	19839.40
24.55278	19839.60
24.55347	19840.00
24.55417	19840.30
24.55486	19840.40
24.55556	19840.50
24.55625	19841.70
24.55694	19842.00
24.55764	19842.00
24.55833	19841.90
24.55903	19841.50
24.55972	19841.30
24.56042	19841.30
24.56111	19840.80
24.56181	19840.90
24.56250	19840.70
24.56319	19840.30
24.56389	19839.80
24.56458	19840.10
24.56528	19840.00
24.56597	19840.10
24.56667	19840.20
24.56736	19840.30
24.56806	19840.50
24.56875	19841.00
24.56944	19840.80
24.57014	19840.10
24.57083	19840.20
24.57153	19840.40
24.57222	19839.90
24.57292	19839.70
24.57361	19839.40
24.57431	19839.70
24.57500	19840.00
24.57569	19840.80
24.57639	19840.50
24.57708	19840.50
24.57778	19840.70
24.57847	19840.50
24.57917	19840.50
24.57986	19840.20
24.58056	19839.50
24.58125	19839.80
24.58194	19839.20
24.58264	19838.90
24.58333	19839.20
24.58403	19839.90
24.58472	19839.30
24.58542	19838.40
24.58611	19838.30
24.58681	19838.60
24.58750	19839.50
24.58819	19839.70
24.58889	19839.20
24.58958	19838.60
24.59028	19838.90
24.59097	19839.20
24.59167	19838.70
24.59236	19838.80
24.59306	19838.90
24.59375	19838.60
24.59444	19839.50
24.59514	19839.50
24.59583	19839.30
24.59653	19839.40
24.59722	19839.10
24.59792	19839.10
24.59861	19838.70
24.59931	19839.00
24.60000	19838.40
24.60069	19838.70
24.60139	19838.80
24.60208	19838.70
24.60278	19838.30
24.60347	19838.70
24.60417	19838.80
24.60486	19838.40
24.60556	19838.40
24.60625	19837.90
24.60694	19837.90
24.60764	19838.20
24.60833	19837.40
24.60903	19837.30
24.60972	19837.20
24.61042	19837.00
24.61111	19837.00
24.61181	19837.30
24.61250	19837.40
24.61319	19837.30
24.61389	19837.20
24.61458	19836.90
24.61528	19837.60
24.61597	19837.60
24.61667	19837.60
24.61736	19837.50
24.61806	19837.50
24.61875	19836.70
24.61944	19836.50
24.62014	19837.30
24.62083	19837.60
24.62153	19837.80
24.62222	19837.70
24.62292	19837.60
24.62361	19837.00
24.62431	19838.60
24.62500	19837.00
24.62569	19837.90
24.62639	19837.90
24.62708	19837.10
24.62778	19837.70
24.62847	19838.00
24.62917	19838.00
24.62986	19837.50
24.63056	19837.00
24.63125	19836.90
24.63194	19837.30
24.63264	19837.20
24.63333	19837.60
24.63403	19837.30
24.63472	19836.50
24.63542	19837.70
24.63611	19837.80
24.63681	19837.90
24.63750	19837.70
24.63819	19836.90
24.63889	19837.30
24.63958	19836.90
24.64028	19836.80
24.64097	19836.10
24.64167	19835.10
24.64236	19835.60
24.64306	19837.90
24.64375	19838.40
24.64444	19835.40
24.64514	19835.20
24.64583	19835.30
24.64653	19835.00
24.64722	19835.30
24.64792	19835.10
24.64861	19835.20
24.64931	19835.10
24.65000	19835.10
24.65069	19834.80
24.65139	19834.70
