Time (Day)	LVV B-Y (nT)
23.96667	2208.50
23.96736	2208.40
23.96806	2208.00
23.96875	2207.10
23.96944	2207.10
23.97014	2206.60
23.97083	2205.70
23.97153	2205.60
23.97222	2205.00
23.97292	2204.30
23.97361	2203.30
23.97431	2203.60
23.97500	2203.40
23.97569	2203.40
23.97639	2203.70
23.97708	2204.00
23.97778	2204.40
23.97847	2204.80
23.97917	2205.40
23.97986	2205.70
23.98056	2205.90
23.98125	2206.00
23.98194	2206.30
23.98264	2206.50
23.98333	2206.70
23.98403	2206.90
23.98472	2207.00
23.98542	2207.00
23.98611	2206.90
23.98681	2206.80
23.98750	2206.80
23.98819	2206.80
23.98889	2206.80
23.98958	2206.80
23.99028	2206.90
23.99097	2206.40
23.99167	2206.00
23.99236	2205.90
23.99306	2205.90
23.99375	2206.00
23.99444	2206.30
23.99514	2206.60
23.99583	2207.20
23.99653	2206.90
23.99722	2206.60
23.99792	2206.50
23.99861	2206.20
23.99931	2206.40
24.00000	2206.30
24.00069	2206.30
24.00139	2206.40
24.00208	2206.20
24.00278	2205.90
24.00347	2205.60
24.00417	2205.40
24.00486	2205.90
24.00556	2206.10
24.00625	2206.20
24.00694	2206.70
24.00764	2207.00
24.00833	2205.30
24.00903	2204.80
24.00972	2204.30
24.01042	2205.70
24.01111	2205.50
24.01181	2206.70
24.01250	2207.60
24.01319	2208.80
24.01389	2206.80
24.01458	2207.40
24.01528	2206.10
24.01597	2204.60
24.01667	2204.10
24.01736	2206.50
24.01806	2204.60
24.01875	2204.50
24.01944	2205.40
24.02014	2207.50
24.02083	2205.30
24.02153	2205.50
24.02222	2206.10
24.02292	2205.80
24.02361	2206.40
24.02431	2207.20
24.02500	2207.50
24.02569	2207.20
24.02639	2206.20
24.02708	2205.40
24.02778	2204.60
24.02847	2204.90
24.02917	2205.60
24.02986	2206.40
24.03056	2207.30
24.03125	2207.60
24.03194	2208.10
24.03264	2209.50
24.03333	2210.20
24.03403	2209.80
24.03472	2209.00
24.03542	2208.30
24.03611	2208.90
24.03681	2209.60
24.03750	2210.40
24.03819	2210.20
24.03889	2209.80
24.03958	2209.50
24.04028	2209.20
24.04097	2208.90
24.04167	2208.20
24.04236	2207.80
24.04306	2207.30
24.04375	2206.70
24.04444	2206.30
24.04514	2206.30
24.04583	2205.80
24.04653	2205.80
24.04722	2205.10
24.04792	2205.30
24.04861	2205.20
24.04931	2205.20
24.05000	2204.70
24.05069	2204.60
24.05139	2204.10
24.05208	2204.50
24.05278	2204.10
24.05347	2204.10
24.05417	2203.70
24.05486	2203.40
24.05556	2203.80
24.05625	2205.00
24.05694	2204.60
24.05764	2205.00
24.05833	2205.10
24.05903	2206.30
24.05972	2207.40
24.06042	2207.00
24.06111	2207.80
24.06181	2206.40
24.06250	2205.70
24.06319	2205.30
24.06389	2205.40
24.06458	2205.70
24.06528	2206.10
24.06597	2206.60
24.06667	2206.70
24.06736	2206.50
24.06806	2206.50
24.06875	2207.10
24.06944	2208.20
24.07014	2207.90
24.07083	2208.10
24.07153	2208.20
24.07222	2208.30
24.07292	2209.10
24.07361	2209.40
24.07431	2210.20
24.07500	2210.60
24.07569	2211.60
24.07639	2211.60
24.07708	2211.80
24.07778	2212.60
24.07847	2212.80
24.07917	2213.00
24.07986	2212.60
24.08056	2212.80
24.08125	2212.50
24.08194	2212.60
24.08264	2212.70
24.08333	2212.50
24.08403	2212.20
24.08472	2212.70
24.08542	2212.40
24.08611	2213.10
24.08681	2212.80
24.08750	2213.40
24.08819	2214.60
24.08889	2215.20
24.08958	2215.50
24.09028	2214.80
24.09097	2215.10
24.09167	2216.80
24.09236	2218.10
24.09306	2218.40
24.09375	2219.20
24.09444	2219.50
24.09514	2220.50
24.09583	2222.10
24.09653	2222.00
24.09722	2222.90
24.09792	2220.30
24.09861	2220.20
24.09931	2220.50
24.10000	2220.30
24.10069	2216.00
24.10139	2214.70
24.10208	2210.00
24.10278	2206.60
24.10347	2202.90
24.10417	2201.30
24.10486	2198.80
24.10556	2197.00
24.10625	2196.00
24.10694	2195.10
24.10764	2193.60
24.10833	2194.00
24.10903	2193.40
24.10972	2193.90
24.11042	2196.00
24.11111	2198.00
24.11181	2200.30
24.11250	2202.30
24.11319	2202.10
24.11389	2202.40
24.11458	2203.00
24.11528	2203.80
24.11597	2204.40
24.11667	2205.20
24.11736	2205.80
24.11806	2206.50
24.11875	2207.40
24.11944	2208.50
24.12014	2209.60
24.12083	2210.50
24.12153	2210.90
24.12222	2211.60
24.12292	2212.10
24.12361	2211.90
24.12431	2212.70
24.12500	2213.10
24.12569	2213.50
24.12639	2213.90
24.12708	2213.80
24.12778	2213.40
24.12847	2213.50
24.12917	2213.50
24.12986	2214.50
24.13056	2215.00
24.13125	2214.80
24.13194	2214.50
24.13264	2214.30
24.13333	2214.10
24.13403	2214.20
24.13472	2214.60
24.13542	2214.90
24.13611	2214.10
24.13681	2213.10
24.13750	2212.20
24.13819	2211.80
24.13889	2211.70
24.13958	2212.20
24.14028	2211.80
24.14097	2212.40
24.14167	2212.50
24.14236	2212.60
24.14306	2212.60
24.14375	2212.50
24.14444	2212.30
24.14514	2212.00
24.14583	2212.20
24.14653	2211.40
24.14722	2210.20
24.14792	2209.70
24.14861	2209.40
24.14931	2210.30
24.15000	2211.50
24.15069	2212.40
24.15139	2212.20
24.15208	2210.10
24.15278	2208.70
24.15347	2208.80
24.15417	2210.40
24.15486	2210.20
24.15556	2209.50
24.15625	2209.50
24.15694	2209.90
24.15764	2210.30
24.15833	2210.50
24.15903	2211.80
24.15972	2210.30
24.16042	2210.20
24.16111	2209.90
24.16181	2209.90
24.16250	2209.80
24.16319	2209.20
24.16389	2209.50
24.16458	2208.10
24.16528	2207.80
24.16597	2208.10
24.16667	2209.40
24.16736	2209.60
24.16806	2210.60
24.16875	2211.80
24.16944	2212.20
24.17014	2212.40
24.17083	2211.70
24.17153	2210.90
24.17222	2211.40
24.17292	2211.40
24.17361	2210.80
24.17431	2209.50
24.17500	2209.00
24.17569	2209.00
24.17639	2209.40
24.17708	2209.10
24.17778	2207.80
24.17847	2207.50
24.17917	2206.90
24.17986	2208.80
24.18056	2209.10
24.18125	2209.30
24.18194	2209.50
24.18264	2209.90
24.18333	2211.20
24.18403	2211.90
24.18472	2211.00
24.18542	2211.50
24.18611	2210.90
24.18681	2210.20
24.18750	2209.40
24.18819	2208.50
24.18889	2208.50
24.18958	2207.30
24.19028	2210.10
24.19097	2210.20
24.19167	2210.20
24.19236	2208.90
24.19306	2207.80
24.19375	2208.10
24.19444	2209.90
24.19514	2209.60
24.19583	2209.00
24.19653	2208.90
24.19722	2209.90
24.19792	2208.80
24.19861	2207.90
24.19931	2208.40
24.20000	2209.50
24.20069	2208.90
24.20139	2209.10
24.20208	2210.20
24.20278	2211.90
24.20347	2212.40
24.20417	2212.30
24.20486	2212.60
24.20556	2214.70
24.20625	2215.90
24.20694	2215.30
24.20764	2216.10
24.20833	2215.20
24.20903	2214.60
24.20972	2214.80
24.21042	2214.00
24.21111	2212.20
24.21181	2209.80
24.21250	2209.50
24.21319	2210.30
24.21389	2211.30
24.21458	2211.50
24.21528	2210.00
24.21597	2212.00
24.21667	2213.10
24.21736	2214.20
24.21806	2217.40
24.21875	2216.70
24.21944	2213.80
24.22014	2212.20
24.22083	2212.60
24.22153	2211.20
24.22222	2210.00
24.22292	2210.40
24.22361	2211.60
24.22431	2213.50
24.22500	2214.80
24.22569	2213.60
24.22639	2210.60
24.22708	2208.90
24.22778	2211.00
24.22847	2214.10
24.22917	2215.70
24.22986	2217.00
24.23056	2217.20
24.23125	2220.50
24.23194	2215.20
24.23264	2209.70
24.23333	2208.40
24.23403	2207.20
24.23472	2205.60
24.23542	2205.70
24.23611	2207.70
24.23681	2209.50
24.23750	2212.20
24.23819	2212.00
24.23889	2212.20
24.23958	2213.30
24.24028	2214.80
24.24097	2216.30
24.24167	2216.10
24.24236	2216.20
24.24306	2217.30
24.24375	2218.00
24.24444	2218.00
24.24514	2217.10
24.24583	2217.20
24.24653	2217.30
24.24722	2216.60
24.24792	2216.30
24.24861	2214.70
24.24931	2213.90
24.25000	2214.20
24.25069	2214.20
24.25139	2213.70
24.25208	2215.20
24.25278	2217.50
24.25347	2216.10
24.25417	2213.30
24.25486	2213.90
24.25556	2215.00
24.25625	2215.50
24.25694	2215.70
24.25764	2216.70
24.25833	2216.70
24.25903	2217.00
24.25972	2216.80
24.26042	2216.60
24.26111	2216.90
24.26181	2217.60
24.26250	2217.80
24.26319	2217.30
24.26389	2217.20
24.26458	2216.60
24.26528	2216.60
24.26597	2216.20
24.26667	2216.70
24.26736	2217.60
24.26806	2217.90
24.26875	2217.50
24.26944	2216.80
24.27014	2217.40
24.27083	2217.70
24.27153	2217.30
24.27222	2216.50
24.27292	2216.60
24.27361	2216.60
24.27431	2216.50
24.27500	2216.50
24.27569	2216.00
24.27639	2215.70
24.27708	2216.90
24.27778	2217.70
24.27847	2218.80
24.27917	2219.90
24.27986	2220.00
24.28056	2218.60
24.28125	2214.20
24.28194	2212.30
24.28264	2214.20
24.28333	2217.00
24.28403	2216.60
24.28472	2216.60
24.28542	2218.60
24.28611	2220.80
24.28681	2221.80
24.28750	2219.40
24.28819	2217.00
24.28889	2214.00
24.28958	2211.10
24.29028	2211.50
24.29097	2212.70
24.29167	2213.50
24.29236	2215.60
24.29306	2217.90
24.29375	2220.20
24.29444	2219.80
24.29514	2218.60
24.29583	2219.60
24.29653	2220.00
24.29722	2219.50
24.29792	2217.30
24.29861	2216.60
24.29931	2217.40
24.30000	2218.70
24.30069	2218.20
24.30139	2217.60
24.30208	2214.00
24.30278	2213.20
24.30347	2213.20
24.30417	2211.60
24.30486	2211.80
24.30556	2214.60
24.30625	2216.20
24.30694	2215.20
24.30764	2215.20
24.30833	2214.80
24.30903	2215.20
24.30972	2215.60
24.31042	2216.70
24.31111	2217.60
24.31181	2217.20
24.31250	2217.60
24.31319	2219.00
24.31389	2219.10
24.31458	2218.80
24.31528	2218.00
24.31597	2218.60
24.31667	2218.40
24.31736	2217.60
24.31806	2217.30
24.31875	2218.30
24.31944	2217.50
24.32014	2216.10
24.32083	2214.80
24.32153	2215.10
24.32222	2213.50
24.32292	2212.80
24.32361	2213.70
24.32431	2214.60
24.32500	2214.20
24.32569	2214.40
24.32639	2214.80
24.32708	2215.30
24.32778	2214.40
24.32847	2214.40
24.32917	2214.60
24.32986	2213.40
24.33056	2212.50
24.33125	2212.80
24.33194	2212.20
24.33264	2212.10
24.33333	2211.80
24.33403	2210.40
24.33472	2211.70
24.33542	2213.20
24.33611	2214.10
24.33681	2215.40
24.33750	2213.30
24.33819	2211.50
24.33889	2209.70
24.33958	2208.80
24.34028	2208.10
24.34097	2208.30
24.34167	2208.40
24.34236	2208.70
24.34306	2207.80
24.34375	2206.30
24.34444	2207.20
24.34514	2208.10
24.34583	2207.90
24.34653	2208.30
24.34722	2208.60
24.34792	2208.60
24.34861	2210.50
24.34931	2210.30
24.35000	2211.70
24.35069	2213.90
24.35139	2215.80
24.35208	2216.80
24.35278	2217.60
24.35347	2217.20
24.35417	2214.20
24.35486	2210.50
24.35556	2209.00
24.35625	2208.30
24.35694	2207.20
24.35764	2208.40
24.35833	2208.20
24.35903	2206.40
24.35972	2205.30
24.36042	2205.00
24.36111	2204.20
24.36181	2205.70
24.36250	2206.40
24.36319	2205.40
24.36389	2204.70
24.36458	2205.30
24.36528	2205.90
24.36597	2206.00
24.36667	2206.00
24.36736	2205.50
24.36806	2204.70
24.36875	2204.60
24.36944	2205.20
24.37014	2205.90
24.37083	2205.80
24.37153	2205.10
24.37222	2204.60
24.37292	2204.20
24.37361	2203.50
24.37431	2203.30
24.37500	2203.70
24.37569	2204.30
24.37639	2205.40
24.37708	2206.00
24.37778	2206.60
24.37847	2206.20
24.37917	2205.60
24.37986	2205.80
24.38056	2205.80
24.38125	2206.00
24.38194	2205.90
24.38264	2205.50
24.38333	2206.20
24.38403	2206.90
24.38472	2207.10
24.38542	2206.80
24.38611	2206.60
24.38681	2206.00
24.38750	2205.80
24.38819	2206.00
24.38889	2206.30
24.38958	2206.80
24.39028	2206.40
24.39097	2206.60
24.39167	2206.60
24.39236	2207.70
24.39306	2206.10
24.39375	2204.60
24.39444	2203.70
24.39514	2202.40
24.39583	2202.00
24.39653	2202.20
24.39722	2201.90
24.39792	2201.60
24.39861	2201.80
24.39931	2201.30
24.40000	2200.80
24.40069	2201.10
24.40139	2201.40
24.40208	2201.10
24.40278	2201.40
24.40347	2201.20
24.40417	2201.10
24.40486	2201.30
24.40556	2201.60
24.40625	2201.50
24.40694	2202.00
24.40764	2201.40
24.40833	2201.90
24.40903	2202.50
24.40972	2201.90
24.41042	2202.80
24.41111	2202.70
24.41181	2202.80
24.41250	2202.40
24.41319	2201.40
24.41389	2200.80
24.41458	2199.10
24.41528	2197.90
24.41597	2198.40
24.41667	2198.90
24.41736	2199.60
24.41806	2201.00
24.41875	2201.70
24.41944	2199.70
24.42014	2200.00
24.42083	2200.20
24.42153	2200.70
24.42222	2200.50
24.42292	2200.60
24.42361	2199.90
24.42431	2199.00
24.42500	2200.90
24.42569	2199.50
24.42639	2199.70
24.42708	2199.60
24.42778	2199.70
24.42847	2198.50
24.42917	2198.50
24.42986	2198.50
24.43056	2198.80
24.43125	2199.00
24.43194	2198.80
24.43264	2198.70
24.43333	2199.30
24.43403	2199.30
24.43472	2199.70
24.43542	2199.90
24.43611	2199.90
24.43681	2199.90
24.43750	2199.30
24.43819	2198.90
24.43889	2198.80
24.43958	2198.30
24.44028	2198.10
24.44097	2198.50
24.44167	2198.70
24.44236	2198.40
24.44306	2198.70
24.44375	2198.40
24.44444	2197.90
24.44514	2197.70
24.44583	2198.40
24.44653	2198.20
24.44722	2198.60
24.44792	2198.90
24.44861	2199.30
24.44931	2199.40
24.45000	2199.00
24.45069	2198.60
24.45139	2199.40
24.45208	2199.20
24.45278	2200.30
24.45347	2199.60
24.45417	2199.00
24.45486	2198.30
24.45556	2198.10
24.45625	2197.70
24.45694	2197.30
24.45764	2196.70
24.45833	2196.70
24.45903	2197.00
24.45972	2197.10
24.46042	2195.90
24.46111	2196.10
24.46181	2196.50
24.46250	2196.10
24.46319	2196.80
24.46389	2195.60
24.46458	2195.70
24.46528	2195.70
24.46597	2195.50
24.46667	2196.00
24.46736	2196.00
24.46806	2195.50
24.46875	2195.40
24.46944	2195.10
24.47014	2195.60
24.47083	2195.10
24.47153	2195.10
24.47222	2195.20
24.47292	2196.00
24.47361	2196.50
24.47431	2196.10
24.47500	2196.80
24.47569	2197.50
24.47639	2197.00
24.47708	2195.40
24.47778	2196.80
24.47847	2196.70
24.47917	2197.20
24.47986	2198.10
24.48056	2198.50
24.48125	2197.80
24.48194	2196.60
24.48264	2196.50
24.48333	2196.30
24.48403	2195.90
24.48472	2197.60
24.48542	2196.60
24.48611	2197.10
24.48681	2197.20
24.48750	2198.80
24.48819	2197.30
24.48889	2198.20
24.48958	2198.40
24.49028	2197.50
24.49097	2198.50
24.49167	2196.50
24.49236	2195.70
24.49306	2195.40
24.49375	2194.50
24.49444	2195.00
24.49514	2195.00
24.49583	2194.40
24.49653	2195.50
24.49722	2196.00
24.49792	2193.90
24.49861	2193.40
24.49931	2193.40
24.50000	2193.80
24.50069	2192.90
24.50139	2192.60
24.50208	2192.20
24.50278	2191.00
24.50347	2191.20
24.50417	2191.30
24.50486	2191.90
24.50556	2191.40
24.50625	2191.30
24.50694	2191.60
24.50764	2191.70
24.50833	2191.60
24.50903	2191.10
24.50972	2191.10
24.51042	2192.00
24.51111	2192.80
24.51181	2193.40
24.51250	2193.50
24.51319	2193.70
24.51389	2192.60
24.51458	2191.80
24.51528	2191.10
24.51597	2190.70
24.51667	2190.80
24.51736	2191.20
24.51806	2191.90
24.51875	2193.10
24.51944	2193.90
24.52014	2194.00
24.52083	2193.60
24.52153	2193.20
24.52222	2193.00
24.52292	2193.20
24.52361	2193.40
24.52431	2193.80
24.52500	2194.00
24.52569	2194.10
24.52639	2194.10
24.52708	2194.40
24.52778	2194.70
24.52847	2194.60
24.52917	2195.00
24.52986	2195.30
24.53056	2195.70
24.53125	2196.20
24.53194	2196.80
24.53264	2197.00
24.53333	2197.30
24.53403	2197.50
24.53472	2196.90
24.53542	2196.40
24.53611	2196.20
24.53681	2195.70
24.53750	2194.70
24.53819	2193.80
24.53889	2192.70
24.53958	2192.30
24.54028	2191.80
24.54097	2191.90
24.54167	2192.20
24.54236	2192.50
24.54306	2193.10
24.54375	2193.30
24.54444	2193.40
24.54514	2193.80
24.54583	2193.90
24.54653	2193.80
24.54722	2193.80
24.54792	2193.80
24.54861	2194.10
24.54931	2194.20
24.55000	2194.30
24.55069	2194.30
24.55139	2194.20
24.55208	2194.30
24.55278	2194.50
24.55347	2194.60
24.55417	2194.50
24.55486	2194.50
24.55556	2194.70
24.55625	2194.70
24.55694	2194.80
24.55764	2195.00
24.55833	2195.00
24.55903	2195.10
24.55972	2195.10
24.56042	2194.90
24.56111	2194.70
24.56181	2194.90
24.56250	2195.10
24.56319	2195.20
24.56389	2195.00
24.56458	2195.50
24.56528	2195.60
24.56597	2195.40
24.56667	2195.40
24.56736	2195.50
24.56806	2195.20
24.56875	2195.20
24.56944	2195.10
24.57014	2195.20
24.57083	2195.00
24.57153	2195.00
24.57222	2195.00
24.57292	2194.90
24.57361	2194.70
24.57431	2195.00
24.57500	2194.60
24.57569	2194.50
24.57639	2194.70
24.57708	2194.60
24.57778	2194.60
24.57847	2194.60
24.57917	2194.50
24.57986	2194.60
24.58056	2194.50
24.58125	2194.50
24.58194	2194.70
24.58264	2194.60
24.58333	2194.50
24.58403	2194.60
24.58472	2194.80
24.58542	2195.20
24.58611	2195.40
24.58681	2195.30
24.58750	2195.10
24.58819	2195.00
24.58889	2195.40
24.58958	2195.60
24.59028	2195.20
24.59097	2194.90
24.59167	2194.90
24.59236	2195.20
24.59306	2195.40
24.59375	2195.40
24.59444	2195.20
24.59514	2195.20
24.59583	2195.30
24.59653	2195.30
24.59722	2195.30
24.59792	2195.50
24.59861	2195.80
24.59931	2195.90
24.60000	2195.80
24.60069	2196.10
24.60139	2196.20
24.60208	2196.30
24.60278	2196.30
24.60347	2196.40
24.60417	2196.60
24.60486	2197.00
24.60556	2197.40
24.60625	2197.20
24.60694	2196.60
24.60764	2196.50
24.60833	2196.40
24.60903	2196.30
24.60972	2196.40
24.61042	2196.80
24.61111	2197.00
24.61181	2197.30
24.61250	2197.50
24.61319	2197.40
24.61389	2197.60
24.61458	2197.80
24.61528	2197.80
24.61597	2197.70
24.61667	2197.90
24.61736	2198.30
24.61806	2198.80
24.61875	2198.70
24.61944	2199.30
24.62014	2199.40
24.62083	2198.60
24.62153	2199.10
24.62222	2199.00
24.62292	2199.10
24.62361	2199.20
24.62431	2198.90
24.62500	2198.20
24.62569	2198.70
24.62639	2200.10
24.62708	2197.90
24.62778	2197.70
24.62847	2197.80
24.62917	2197.80
24.62986	2197.90
24.63056	2198.10
24.63125	2198.30
24.63194	2198.50
24.63264	2198.70
24.63333	2198.90
24.63403	2199.30
24.63472	2199.20
24.63542	2199.40
24.63611	2199.50
24.63681	2199.40
24.63750	2199.50
24.63819	2199.70
24.63889	2199.90
24.63958	2200.00
24.64028	2200.30
24.64097	2200.30
24.64167	2200.20
24.64236	2200.40
24.64306	2201.30
24.64375	2201.70
24.64444	2201.00
24.64514	2200.90
24.64583	2201.00
24.64653	2201.20
24.64722	2201.40
24.64792	2201.60
24.64861	2201.50
24.64931	2201.20
24.65000	2201.00
24.65069	2201.00
24.65139	2201.00
24.65208	2200.90
24.65278	2201.20
24.65347	2201.30
24.65417	2201.30
24.65486	2201.30
24.65556	2202.00
24.65625	2202.30
24.65694	2202.40
24.65764	2202.50
24.65833	2202.70
24.65903	2202.60
24.65972	2202.20
24.66042	2201.70
24.66111	2201.90
24.66181	2202.50
24.66250	2202.50
24.66319	2201.70
24.66389	2201.40
24.66458	2201.80
24.66528	2201.90
24.66597	2202.30
24.66667	2201.70
24.66736	2201.70
24.66806	2202.00
24.66875	2201.80
24.66944	2201.70
24.67014	2201.60
24.67083	2200.80
24.67153	2200.70
24.67222	2201.10
24.67292	2201.60
24.67361	2201.10
24.67431	2200.90
24.67500	2200.50
24.67569	2200.60
24.67639	2200.60
24.67708	2200.50
24.67778	2201.00
24.67847	2202.30
24.67917	2201.40
24.67986	2200.90
24.68056	2200.70
24.68125	2200.50
24.68194	2200.50
24.68264	2202.50
24.68333	2200.90
24.68403	2200.20
24.68472	2199.90
24.68542	2199.50
24.68611	2200.20
24.68681	2200.90
24.68750	2200.00
24.68819	2201.10
24.68889	2201.60
24.68958	2200.90
24.69028	2200.90
24.69097	2202.20
24.69167	2201.50
24.69236	2200.80
24.69306	2200.80
24.69375	2201.10
24.69444	2200.90
24.69514	2200.80
24.69583	2201.70
24.69653	2202.20
24.69722	2200.40
24.69792	2200.30
24.69861	2200.20
24.69931	2201.20
24.70000	2201.30
24.70069	2200.40
24.70139	2200.40
24.70208	2200.50
24.70278	2201.00
24.70347	2200.10
24.70417	2200.20
24.70486	2200.70
24.70556	2200.20
24.70625	2199.90
24.70694	2200.40
24.70764	2200.50
24.70833	2200.00
24.70903	2200.00
24.70972	2200.30
24.71042	2200.80
24.71111	2200.40
24.71181	2200.30
24.71250	2200.30
24.71319	2201.20
24.71389	2201.10
24.71458	2200.90
24.71528	2201.20
24.71597	2200.90
24.71667	2200.40
24.71736	2200.30
24.71806	2200.70
24.71875	2200.70
24.71944	2200.50
24.72014	2200.50
24.72083	2200.60
24.72153	2200.80
24.72222	2201.30
24.72292	2201.10
24.72361	2200.80
24.72431	2200.90
24.72500	2201.30
24.72569	2201.20
24.72639	2201.30
24.72708	2201.20
24.72778	2201.20
24.72847	2201.50
24.72917	2201.50
24.72986	2201.60
24.73056	2201.60
24.73125	2201.40
24.73194	2201.30
24.73264	2201.20
24.73333	2201.20
24.73403	2201.40
24.73472	2201.40
24.73542	2202.10
24.73611	2201.80
24.73681	2201.90
24.73750	2202.20
24.73819	2202.10
24.73889	2202.30
24.73958	2202.50
24.74028	2203.00
24.74097	2202.30
24.74167	2202.20
24.74236	2202.40
24.74306	2203.90
24.74375	2204.30
24.74444	2202.40
24.74514	2202.00
24.74583	2201.80
24.74653	2201.90
24.74722	2202.60
24.74792	2203.50
24.74861	2203.10
24.74931	2201.60
24.75000	2204.40
24.75069	2201.90
24.75139	2201.60
24.75208	2201.90
24.75278	2203.20
24.75347	2202.50
24.75417	2203.20
24.75486	2202.50
24.75556	2202.50
24.75625	2202.80
24.75694	2202.80
24.75764	2202.70
24.75833	2202.40
24.75903	2202.50
24.75972	2202.40
24.76042	2202.40
24.76111	2202.90
24.76181	2202.60
24.76250	2202.70
24.76319	2202.80
24.76389	2202.70
24.76458	2202.60
24.76528	2202.90
24.76597	2203.10
24.76667	2203.10
24.76736	2203.10
24.76806	2203.00
24.76875	2202.90
24.76944	2203.10
24.77014	2202.90
24.77083	2203.20
24.77153	2203.10
24.77222	2203.00
24.77292	2203.00
24.77361	2203.10
24.77431	2203.20
24.77500	2203.20
24.77569	2203.40
24.77639	2203.50
24.77708	2203.50
24.77778	2203.50
24.77847	2203.60
24.77917	2203.50
24.77986	2203.80
24.78056	2203.70
24.78125	2203.80
24.78194	2203.80
24.78264	2203.50
24.78333	2203.40
24.78403	2203.70
24.78472	2203.70
24.78542	2203.60
24.78611	2203.60
24.78681	2203.50
24.78750	2203.50
24.78819	2203.70
24.78889	2204.00
24.78958	2204.00
24.79028	2203.70
24.79097	2203.80
24.79167	2204.20
24.79236	2204.10
24.79306	2203.70
24.79375	2203.70
24.79444	2204.00
24.79514	2203.90
24.79583	2204.10
24.79653	2204.70
24.79722	2204.90
24.79792	2204.50
24.79861	2204.10
24.79931	2204.30
24.80000	2205.30
24.80069	2205.00
24.80139	2204.50
24.80208	2204.50
24.80278	2205.30
24.80347	2205.30
24.80417	2204.70
24.80486	2204.50
24.80556	2204.60
24.80625	2204.80
24.80694	2205.30
24.80764	2206.30
24.80833	2206.00
24.80903	2206.50
24.80972	2206.00
24.81042	2205.60
24.81111	2205.60
24.81181	2206.60
24.81250	2206.00
24.81319	2205.60
24.81389	2205.70
24.81458	2206.10
24.81528	2207.00
24.81597	2206.20
24.81667	2205.90
24.81736	2205.50
24.81806	2205.20
24.81875	2205.30
24.81944	2205.90
24.82014	2206.30
24.82083	2206.50
24.82153	2206.70
24.82222	2206.50
24.82292	2205.50
24.82361	2206.30
24.82431	2207.10
24.82500	2205.70
24.82569	2205.60
24.82639	2205.80
24.82708	2207.00
24.82778	2206.70
24.82847	2207.00
24.82917	2206.90
24.82986	2207.10
24.83056	2207.10
24.83125	2207.20
24.83194	2207.00
24.83264	2206.80
24.83333	2206.70
24.83403	2206.60
